latitude	longitude	uid_gem	sector	capacity_unit	asset_name	country	start_year_first	capacity_first	start_year	capacity	number_units
38.535	117.391	L901470	wind power/onshore	mw	Hebei Huanghua Laoshibeihe wind farm	China	2018.0	146.0	[2018.0]	[146.0]	1
38.5407	112.6516	L802755	solar power/pv	mw (peak value, grid connected, or unknown)	Shanxi Xinfu Baicao Mountain Yaoneng solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
38.5414	-101.159	L906949	wind power/onshore	mw	Central Plains wind farm	United States	2009.0	99.0	[2009.0]	[99.0]	1
38.544	23.1331	L908352	wind power/onshore	mw	Alogomandria Mavrovouni wind farm	Greece	2009.0	11.0	[2009.0]	[11.0]	1
38.5462	102.2033	L801963	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Taike Grid-Connected solar farm	China	2015.0	25.0	[2015.0]	[25.0]	1
38.5462	102.2033	L801964	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Weisheng Grid-Connected solar farm	China	2015.0	25.0	[2015.0, 2021.0]	[25.0, 25.0]	2
38.5469	-118.1916	L804574	solar power/pv	mw (peak value, grid connected, or unknown)	Luning Energy solar farm	United States	2017.0	50.0	[2017.0]	[50.0]	1
38.5483	-77.7764	L804988	solar power/pv	mw (peak value, grid connected, or unknown)	Remington Solar Facility	United States	2017.0	20.0	[2017.0]	[20.0]	1
38.5522	110.2989	L802867	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Shunli solar farm	China	2016.0	40.0	[2016.0]	[40.0]	1
38.5547	105.6484	L802430	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Alashan Barunbieli Guodian solar farm	China	2015.0	40.0	[2015.0]	[40.0]	1
38.5549	-97.2521	L907558	wind power/onshore	mw	Diamond Vista wind farm	United States	2018.0	299.0	[2018.0]	[299.0]	1
38.555	117.421	L810048	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Huanghua Nandagang (Xiehe) solar farm	China	2022.0	70.0	[2022.0]	[70.0]	1
38.556704	109.898777	M0319	coal mine/underground	mt per year	Shaanxi Caojiatan Coal Mine	China	2020.0	15.0	[2020.0]	[15.0]	1
38.557184	109.897685	M0419	coal mine/underground	mt per year	Yushuwan Coal Mine	China	2012.0	10.0	[2012.0]	[10.0]	1
38.5608	112.8267	L801632	solar power/pv	mw (peak value, grid connected, or unknown)	Shanxi Province Xinzhou Xinfu District Taike solar farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.562	141.169	L801533	solar power/pv	mw (peak value, grid connected, or unknown)	Wakuya Solar Project	Japan	2021.0	25.0	[2021.0]	[25.0]	1
38.5632	110.5013	L904721	wind power/onshore	mw	Shaanxi Shenmu Dunliang wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
38.5644	110.5261	L904720	wind power/onshore	mw	Shaanxi Shenmu Xiejiazhai wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.5684	117.1743	L903970	wind power/onshore	mw	Hebei Huanghua Nanpaihe wind farm	China	2016.0	99.0	[2016.0]	[99.0]	1
38.5688	111.4316	L904023	wind power/onshore	mw	Shanxi Lanxian Dayingpo wind farm	China	2018.0	50.0	[2018.0]	[50.0]	1
38.5714	102.1043	L801973	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Zhongxin Grid-Connected solar farm	China	2014.0	100.0	[2014.0]	[100.0]	1
38.5721	102.1053	L801974	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Guoneng Grid-Connected solar farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.573106	112.14003	M0214	coal mine/underground	mt per year	Fenyuan Coal Mine	China	2021.0	1.2	[2021.0]	[1.2]	1
38.5778	112.325	L901718	wind power/onshore	mw	Shanxi Ningwu Xiejiaping wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.5779	111.6113	L901715	wind power/onshore	mw	Shanxi Kelan Yanjiacun wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.5786	102.1241	L801972	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo CGN Grid-Connected solar farm	China	2014.0	50.0	[2014.0]	[50.0]	1
38.5792	-8.8435	L824087	solar power/pv	mw (peak value, grid connected, or unknown)	Algeruz solar farm	Portugal	2022.0	27.4	[2022.0]	[27.4]	1
38.579834	113.285721	M2175	coal mine/surface	mt per year	Tonghua Coal Mine	China	2009.0	2.6	[2009.0]	[2.6]	1
38.579872	109.933769	L101299	coal plant/unknown	mw	Yulin Methanol power station	China	2008.0	150.0	[2008.0, 2008.0]	[150.0, 150.0]	2
38.580731	109.935047	L104523	coal plant/unknown	mw	Yankuang Group Methanol power station	China	2008.0	50.0	[2008.0]	[50.0]	1
38.5814	102.1368	L801975	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Hengji Weiye Grid-Connected solar farm	China	2015.0	100.0	[2015.0]	[100.0]	1
38.5814	102.1368	L801976	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Huaneng Grid-Connected solar farm	China	2015.0	50.0	[2015.0, 2021.0]	[50.0, 50.0]	2
38.5814	102.1368	L801977	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Jinyao Grid-Connected solar farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.5814	102.1368	L801978	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Xipo Junwei Grid-Connected solar farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.5814	102.1368	L801979	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan District Xipo Qingneng Grid-Connected solar farm	China	2014.0	100.0	[2014.0]	[100.0]	1
38.5814	102.1368	L801980	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan District Xipo Sinohydro Grid-Connected solar farm	China	2016.0	50.0	[2016.0]	[50.0]	1
38.5821	27.1308	L921738	wind power/onshore	mw	Yilmaz wind farm	Türkiye	2020.0	15.0	[2020.0]	[15.0]	1
38.584722	-85.411944	L103951	coal plant/bituminous	mw	Trimble County power station	United States	2011.0	834.0	[2011.0]	[834.0]	1
38.5869	102.1385	L802899	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Jinchuan District Xipo Zhenxin solar farm	China	2016.0	25.0	[2016.0, 2016.0]	[100.0, 25.0]	2
38.5876	26.4519	L921731	wind power/onshore	mw	Yaylaköy wind farm	Türkiye	2016.0	15.0	[2016.0]	[15.0]	1
38.5884	112.2576	L901710	wind power/onshore	mw	Shanxi Jingle Suopo wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
38.5886	102.1431	L801962	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchang Guoyuan Grid-Connected solar farm	China	2013.0	50.0	[2013.0, 2013.0]	[50.0, 50.0]	2
38.589	23.1855	L908049	wind power/onshore	mw	Mytikas (Anaptyxiake Wind) wind farm	Greece	2010.0	10.0	[2010.0]	[10.0]	1
38.5899	27.1672	L921723	wind power/onshore	mw	Yahselli wind farm	Türkiye	2019.0	22.0	[2019.0]	[22.0]	1
38.5903	114.2205	L802697	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Lingshou Changsheng Ridian solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
38.5913	109.6611	L801755	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Yuyang Mengjiawan Xuguang solar farm	China	2016.0	30.0	[2016.0]	[30.0]	1
38.597	102.1969	L801969	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Jintai Grid-Connected solar farm	China	2014.0	50.0	[2014.0]	[50.0]	1
38.5977	114.4016	L802141	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Xingtang County Guowei solar farm	China	2017.0	50.0	[2017.0]	[50.0]	1
38.598	117.417	L809993	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Cangzhou Nandagang (Huineng) solar farm	China	2020.0	36.0	[2020.0]	[36.0]	1
38.5982	-112.899	L906988	wind power/onshore	mw	Milford Wind Corridor Farm	United States	2011.0	102.0	[2011.0]	[102.0]	1
38.60006649	139.7708083	L922240	wind power/onshore	mw	Tsuruoka Hachimorimama wind farm	Japan	2021.0	13.6	[2021.0]	[13.6]	1
38.601	111.5907	L901711	wind power/onshore	mw	Shanxi Kelan Dajianxiang wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.6022	-1.2915	L910235	wind power/onshore	mw	Gavilanes wind farm	Spain	2003.0	17.0	[2003.0]	[17.0]	1
38.6047	110.064	M0398	coal mine/surface	mt per year	Xiwan Surface Coal Mine	China	2019.0	13.0	[2019.0]	[13.0]	1
38.6072	102.1441	L801967	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Zhenxin Grid-Connected solar farm	China	2013.0	100.0	[2013.0]	[100.0]	1
38.6072	102.1441	L801968	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Jinchuan Zhenxin Xipo Grid-Connected solar farm	China	2015.0	100.0	[2015.0]	[100.0]	1
38.608	-1.2758	L910235	wind power/onshore	mw	Gavilanes wind farm	Spain	2007.0	15.0	[2007.0]	[15.0]	1
38.6083	117.4501	L902444	wind power/onshore	mw	Tianjin Dagang Shajingzi wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
38.6097	117.4097	L904052	wind power/onshore	mw	Tianjin Dagang Binhai wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
38.610817	68.771867	L103559	coal plant/unknown	mw	Dushanbe-2 power station	Tajikistan	2014.0	50.0	[2014.0, 2014.0, 2016.0, 2016.0]	[50.0, 50.0, 150.0, 150.0]	4
38.6126	27.4334	L700184	geothermal/binary cycle	mw	Türkerler 3 geothermal power plant	Türkiye	2018.0	30.0	[2018.0]	[30.0]	1
38.6133	-75.8352	L804559	solar power/pv	mw (peak value, grid connected, or unknown)	Todd Solar	United States	2021.0	20.0	[2021.0]	[20.0]	1
38.6179	117.3365	L811521	solar power/pv	mw (peak value, grid connected, or unknown)	Tianjin Binhai Tainpingzhen (CECEP) solar farm	China	2022.0	300.0	[2022.0]	[300.0]	1
38.6179	117.3365	L811523	solar power/pv	mw (peak value, grid connected, or unknown)	Tianjin Binhai Taipingzhen (SDIC) solar farm	China	2022.0	20.0	[2022.0]	[20.0]	1
38.6181	117.3363	L802633	solar power/pv	mw (peak value, grid connected, or unknown)	Tianjin Taipingzhen Zhongdian Shengfa solar farm	China	2016.0	65.0	[2016.0, 2016.0]	[95.0, 65.0]	2
38.6191	117.5699	L903997	wind power/onshore	mw	Hebei Huanghua Jiedi Jianhe wind farm	China	2015.0	48.0	[2015.0]	[48.0]	1
38.6201	-3.974	L805937	solar power/pv	mw (peak value, grid connected, or unknown)	Puertollano solar farm	Spain	2008.0	50.0	[2008.0]	[50.0]	1
38.6219	23.2857	L914498	wind power/onshore	mw	Livadi wind farm	Greece	2021.0	45.0	[2021.0]	[45.0]	1
38.6219	117.5525	L904052	wind power/onshore	mw	Tianjin Dagang Binhai wind farm	China	2014.0	33.0	[2014.0]	[33.0]	1
38.6227	114.7529	L826857	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Quyang Beitaixiang solar farm	China	2016.0	30.0	[2016.0]	[30.0]	1
38.6249	114.7364	L826866	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Wangkuai Hydropower Plant solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.627	-6.7457	L824540	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Extresol CSP solar farm	Spain	2012.0	49.9	[2012.0]	[49.9]	1
38.6276	21.8077	L910916	wind power/onshore	mw	Xerovouni (Xerovouni Platanou) wind farm	Greece	2012.0	17.0	[2012.0]	[17.0]	1
38.6288	26.3872	L921669	wind power/onshore	mw	Salman wind farm	Türkiye	2014.0	28.0	[2014.0]	[28.0]	1
38.6299	-104.6526	L805009	solar power/pv	mw (peak value, grid connected, or unknown)	Palmer Solar	United States	2020.0	60.0	[2020.0]	[60.0]	1
38.6317	-1.9251	L914739	wind power/onshore	mw	Sabina wind farm	Spain	2008.0	48.0	[2008.0]	[48.0]	1
38.6328	-0.8197	L914471	wind power/onshore	mw	La Solana wind farm	Spain	2009.0	44.0	[2009.0]	[44.0]	1
38.6333	117.2422	L903940	wind power/onshore	mw	Tianjin Binhai New Area Shajingzi wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
38.6353	-99.8035	L907338	wind power/onshore	mw	Cedar Bluff wind farm	United States	2015.0	199.0	[2015.0]	[199.0]	1
38.6356	109.9974	L802886	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Yulin Yushen Jinyang solar farm	China	2017.0	100.0	[2017.0]	[100.0]	1
38.6357	109.9973	L802845	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Yushen Shaqiu solar farm	China	2017.0	200.0	[2017.0]	[200.0]	1
38.6367	141.0522	L808639	solar power/pv	mw (peak value, grid connected, or unknown)	Osaki solar farm	Japan	2020.0	42.0	[2020.0]	[42.0]	1
38.6388	-6.7471	L824540	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Extresol CSP solar farm	Spain	2010.0	49.9	[2010.0]	[49.9]	1
38.6418	-3.9575	L805936	solar power/pv	mw (peak value, grid connected, or unknown)	El Bonal solar farm	Spain	2020.0	80.0	[2020.0]	[80.0]	1
38.642735	110.077077	L104786	coal plant/unknown	mw	Shaanmei Group Yulin Chemical captive power station	China	2022.0	50.0	[2022.0, 2022.0, 2022.0, 2022.0]	[50.0, 50.0, 50.0, 50.0]	4
38.6428	26.4434	L921581	wind power/onshore	mw	Karaburun wind farm (Türkiye)	Türkiye	2013.0	28.0	[2019.0, 2020.0, 2013.0, 2013.0]	[104.0, 28.0, 60.0, 60.0]	4
38.6433	-3.975	L824610	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Ibersol Ciudad Real CSP solar farm	Spain	2009.0	50.0	[2009.0]	[50.0]	1
38.6445	-8.9091	L920661	wind power/onshore	mw	Pinhal wind farm	Portugal	2022.0	12.6	[2022.0]	[12.6]	1
38.6447	-6.7351	L824540	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Extresol CSP solar farm	Spain	2010.0	50.0	[2010.0]	[50.0]	1
38.6466	117.4034	L902444	wind power/onshore	mw	Tianjin Dagang Shajingzi wind farm	China	2019.0	42.0	[2019.0]	[42.0]	1
38.6481	16.4757	L914024	wind power/onshore	mw	San Sostene wind farm	Italy	2009.0	38.0	[2010.0, 2009.0]	[38.0, 42.0]	2
38.6496	106.4363	L803025	solar power/pv	mw (peak value, grid connected, or unknown)	Ningxia Helan Aiyou'en solar farm	China	2019.0	30.0	[2019.0]	[30.0]	1
38.650613	110.148102	L101295	coal plant/unknown	mw	Yulin Coal Liquefaction power station	China	2020.0	100.0	[2020.0, 2020.0]	[100.0, 100.0]	2
38.6525	16.3735	L908206	wind power/onshore	mw	Torre Di Ruggiero wind farm	Italy	2015.0	10.0	[2015.0]	[10.0]	1
38.6547	114.4979	L803810	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Xingtang Guowei solar farm	China	2023.0	100.0	[2023.0]	[100.0]	1
38.6555	-3.9872	L201205	bioenergy	mw	Ence Puertollano power station	Spain	2020.0	50.0	[2020.0]	[50.0]	1
38.6564	110.0531	L801944	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Province Shenmu Yushen solar farm	China	2015.0	200.0	[2015.0]	[200.0]	1
38.656993	111.11449	M3823	coal mine/underground	mt per year	Xiegou Coal Mine	China	2021.0	15.0	[2021.0]	[15.0]	1
38.6577	-1.435	L911471	wind power/onshore	mw	Almendros wind farm	Spain	2007.0	20.0	[2007.0]	[20.0]	1
38.658	26.4063	L921678	wind power/onshore	mw	Sarpincik wind farm	Türkiye	2017.0	32.0	[2017.0]	[32.0]	1
38.6622	74.9507	L601301	hydropower/conventional storage	mw	Xinjiang Bulunkou - Kongur hydroelectric plant	China	2014.0	200.0	[2014.0]	[200.0]	1
38.664	-1.4279	L911471	wind power/onshore	mw	Almendros wind farm	Spain	2007.0	28.0	[2007.0]	[28.0]	1
38.664	117.5586	L904029	wind power/onshore	mw	Tianjin Dagang Mapengkou wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
38.6679	117.0985	L903935	wind power/onshore	mw	Tianjin Jinghai Zhongwangzhen wind farm	China	2021.0	100.0	[2021.0]	[100.0]	1
38.668432	117.603573	L901459	wind power/offshore hard mount	mw	Tianjin Nangang Offshore wind farm	China	2019.0	90.0	[2019.0]	[90.0]	1
38.6713	140.7936	L801238	solar power/pv	mw (peak value, grid connected, or unknown)	Pacifico Energy Furukawa Mega-Solar Project	Japan	2016.0	57.0	[2016.0]	[57.0]	1
38.672	-77.593	L805402	solar power/pv	mw (peak value, grid connected, or unknown)	Nokesville solar farm	United States	2022.0	20.0	[2022.0]	[20.0]	1
38.6721	110.3382	L803586	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Jinluyuan solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803589	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Jingdeng solar farm	China	2016.0	50.0	[2016.0, 2016.0]	[50.0, 50.0]	2
38.6721	110.3382	L803590	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Changyi solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803592	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Pingxi solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803594	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Lvyuan solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803595	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Zhongjiu solar farm	China	2016.0	30.0	[2016.0]	[30.0]	1
38.6721	110.3382	L803596	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Guangneng Technology solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803597	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Chunhua solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803600	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Yuanhang solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
38.6721	110.3382	L803601	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Dongtou solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6721	110.3382	L803604	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Shenmu Jingpu solar farm	China	2016.0	50.0	[2016.0]	[50.0]	1
38.6736	106.304	L802600	solar power/pv	mw (peak value, grid connected, or unknown)	Ningxia Helan Changxinxiang Jingneng solar farm	China	2015.0	30.0	[2015.0]	[30.0]	1
38.6766	-4.1907	L805907	solar power/pv	mw (peak value, grid connected, or unknown)	La Nava solar farm	Spain	2019.0	48.0	[2019.0]	[48.0]	1
38.6767	114.6501	L803384	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Quyang Xiaomu SPIC solar farm	China	2014.0	30.0	[2014.0]	[30.0]	1
38.6778	114.6558	L810116	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Quyang (Meiheng) solar farm	China	2022.0	200.0	[2022.0]	[200.0]	1
38.6799	109.9032	L803602	solar power/pv	mw (peak value, grid connected, or unknown)	Shaanxi Yuyang Dabaodang Dongtou solar farm	China	2017.0	100.0	[2017.0]	[100.0]	1
38.6799	114.6615	L801569	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Quyang (Three Gorges) solar farm	China	2023.0	50.0	[2023.0]	[50.0]	1
38.681	114.8235	L802674	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Tangxian Beiluozhen Xixiasu Xintang solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
38.6819	69.7714	L603554	hydropower/conventional storage	mw	Rogun hydroelectric plant	Tajikistan	2018.0	3600.0	[2018.0]	[3600.0]	1
38.6856	-1.4043	L913726	wind power/onshore	mw	Reventones wind farm	Spain	2007.0	34.0	[2007.0]	[34.0]	1
38.6859	-2.0213	L914958	wind power/onshore	mw	La Fuensanta wind farm	Spain	2005.0	50.0	[2005.0]	[50.0]	1
38.686	114.705	L802661	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Quyang Zhuangke Baoneng solar farm	China	2015.0	20.0	[2015.0]	[20.0]	1
38.6864	106.6766	L802104	solar power/pv	mw (peak value, grid connected, or unknown)	Ningxia Pingluo Gaoren Artes Jiayang solar farm	China	2020.0	190.0	[2020.0]	[190.0]	1
38.6869	102.2615	L904742	wind power/onshore	mw	Gansu Jinchuan Hongshanliang wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.6869	102.2615	L904743	wind power/onshore	mw	Gansu Jinchuan Hongyashan wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.6888	-2.3225	L913854	wind power/onshore	mw	Breña wind farm	Spain	2006.0	36.0	[2006.0]	[36.0]	1
38.6889	114.5095	L801569	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Quyang (Three Gorges) solar farm	China	2013.0	20.0	[2013.0, 2014.0, 2016.0, 2016.0, 2016.0]	[20.0, 30.0, 30.0, 20.0, 20.0]	5
38.6889	114.6475	L801568	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Quyang Xiaomu Zhongdiantou solar farm	China	2014.0	30.0	[2014.0, 2014.0]	[50.0, 30.0]	2
38.689193	112.072542	M2044	coal mine/underground	mt per year	Luning Coal Mine	China	2003.0	1.8	[2003.0]	[1.8]	1
38.6893	102.2848	L904741	wind power/onshore	mw	Gansu Minqin Hongshagang Experimental (Landian) wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.6895	114.5291	L801569	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Quyang (Three Gorges) solar farm	China	2013.0	30.0	[2013.0]	[30.0]	1
38.6918	100.4047	L802026	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Dongle Beitan Longhui Grid-Connected solar farm	China	2015.0	50.0	[2015.0]	[50.0]	1
38.6927	-4.097	L805875	solar power/pv	mw (peak value, grid connected, or unknown)	Puertollano Green Hydrogen Solar Plant	Spain	2022.0	120.0	[2022.0]	[120.0]	1
38.6928	114.7558	L810121	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Quyang Xiahexiang (Datang) solar farm	China	2022.0	50.0	[2022.0]	[50.0]	1
38.6934	106.6696	L802996	solar power/pv	mw (peak value, grid connected, or unknown)	Ningxia Pingluo Gaoren Atesi solar farm	China	2019.0	190.0	[2019.0]	[190.0]	1
38.6935	100.3979	L802019	solar power/pv	mw (peak value, grid connected, or unknown)	Gansu Province Ganzhou Heihe Grid-Connected solar farm	China	2013.0	20.0	[2013.0]	[20.0]	1
38.6941	106.6804	L802102	solar power/pv	mw (peak value, grid connected, or unknown)	Ningxia Shizuishan Pingluo Zhongdian Technology solar farm	China	2015.0	50.0	[2016.0, 2015.0]	[50.0, 50.0]	2
